66.03, 0.8, HICSMA, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 0.506512921262, 98.5677843748, 9.36679509031, 63.246193639, 1.90062514114, 335.601839847, 105.470179134, 95.2263055705, 6.25224208146, 95.5749023754, 47.9355083158, 0.361646614777, 187.010285201, 3.24095756142, 1.93287704661, 4.21822736164, 13, 212, 840, 1780, 1279, 876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30.68, 0.8, CFv2, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 0.120559561806, 52.6282079977, 0.503890021423, 58.9115005036, 0.607356538308, 54.9036281584, 2.47581456098, 0.184619132751, 163.816366888, 18.3641589576, 3.52357796669, 1.07279396955, 112.272667624, 0.311817705405, 0.0881959980333, 21.1140449657, 1, 0, 0, 1401, 1560, 2038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
60.65, 0.8, CFv2, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 0.581445526044, 89.9562824634, 0.442731990543, 82.6649757272, 11.8669572129, 149.01950984, 0.208116106866, 0.200260998504, 525.520841345, 81.9521324301, 0, 1.52267978638, 24.5142720896, 0.217753251625, 0.0273239216934, 1.7415992504, 1, 0, 0, 1389, 1575, 2035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41.1, 0.8, CFv2, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 0.107859178661, 80.9508728741, 0, 91.7866094417, 0, 118.076558356, 0.114673807304, 11.6315003318, 289.229206092, 43.7903402343, 1.79766180979, 1.72142993556, 18.0597876501, 0.0667492998624, 0.273009990903, 0.0710930595472, 1, 0, 0, 1319, 1594, 2086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.48, 0.8, CFv4, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 0.591097722656, 0.437682647156, 26.3886995928, 11.0122045219, 0, 53.9019905209, 2.72587761104, 0, 0.691946450136, 0.787490012775, 0.880600572083, 1.45583135051, 1.43003130193, 0.422978262906, 0.869390917839, 2.15422516298, 1, 0, 0, 1875, 1446, 1678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11.49, 0.8, CFv4, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 0.339722796308, 0.20200180653, 0, 0.113653122911, 0, 168.271205572, 0.320581946307, 0, 9.88967974714, 3.21488135435, 0, 0.25766247517, 0.835520358759, 0, 0.0422454173169, 0.347769936732, 1, 0, 0, 1903, 1444, 1652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.91, 0.8, CFv4, DevGraph16NPV0, 1, 3.8064516129, 58, 31, 0.0786025000272, 2.15359771829, 0, 8.6920607237, 0, 4.28020027589, 0.569713719501, 71.6849661787, 15.3795008286, 1.95170517645, 0.342906119883, 1.7282799921, 1.67418139001, 16.9264684282, 1.05060967408, 0.0228585278053, 1, 0, 0, 1859, 1473, 1667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
747.7, 0.8, ICSMA, DevGraph16NPV1, 1, 3.95588235294, 42, 68, 261.923170689, 0.0919603636106, 36.711318647, 485.30502271, 626.364528452, 2514.69930822, 1181.30347308, 1374.16386843, 1068.24582605, 425.282363582, 1120.23300536, 0.0772967393424, 0, 1055.59758857, 902.436360014, 910.697870438, 668, 1594, 1399, 850, 489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
742.07, 0.8, ICSMA, DevGraph16NPV1, 1, 3.95588235294, 42, 68, 237.234377691, 1049.61426645, 823.882089473, 487.266729624, 0.349583952912, 2395.41783586, 1120.170141, 0.142818143292, 1141.23366197, 392.085596473, 1141.17349525, 0, 1128.68421889, 1088.15739751, 867.449934575, 0.21809037177, 1183, 1644, 1190, 637, 346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
669.85, 0.8, ICSMA, DevGraph16NPV1, 1, 3.95588235294, 42, 68, 2.0310898165, 1015.04593141, 939.51949526, 525.197837686, 649.549854041, 3.57107664542, 0, 1350.80435579, 1078.67495742, 401.144104335, 1115.67986842, 889.148757957, 1087.25536811, 0.307040184292, 844.68625416, 814.968153555, 418, 1153, 1607, 1222, 600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
51.53, 0.8, HICSMA, DevGraph16NPV1, 1, 3.95588235294, 42, 68, 0.837187522689, 0.325200115795, 0.227408854747, 95.8803543537, 31.4899715831, 0.179734072973, 10.543600788, 222.711469837, 2.83023738439, 1.57581591214, 130.829152211, 151.875471652, 0.64307469699, 0.169982686788, 1.47620252345, 172.852287321, 14, 145, 544, 1441, 2437, 419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
49.38, 0.8, HICSMA, DevGraph16NPV1, 1, 3.95588235294, 42, 68, 1.20524982577, 18.9126013218, 0.145288181059, 20.8653389392, 17.133385533, 13.2754306177, 0.041130017706, 159.256494826, 2.16835606292, 2.07758779565, 267.553509925, 52.4425145801, 2.31481007455, 2.55395243144, 50.3759099798, 179.744712457, 19, 141, 605, 1422, 2388, 425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42.72, 0.8, HICSMA, DevGraph16NPV1, 1, 3.95588235294, 42, 68, 0.907399268258, 0.103013810291, 0.122602567421, 10.3732663508, 4.86420664672, 53.0557968455, 2.48932867987, 261.619884441, 8.74984576516, 2.94126395505, 38.7833805254, 75.6404705112, 30.2082699309, 0, 76.8501456121, 116.75484184, 16, 154, 566, 1447, 2409, 408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.07, 0.8, CFv2, DevGraph16NPV1, 1, 3.95588235294, 42, 68, 1.66557301183, 0.234788359805, 0.314557251281, 1.43458385946, 31.2882010248, 0.666459927029, 0.308086508092, 0, 10.9879517523, 1.63112672421, 8.91971002974, 1.44320568124, 2.46547388454, 2.34235594441, 0.212989399463, 17.1299167156, 1, 0, 0, 404, 3637, 958, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.81, 0.8, CFv2, DevGraph16NPV1, 1, 3.95588235294, 42, 68, 0.120334639418, 2.27854902298, 15.151125191, 1.15042308785, 34.0781560474, 0, 0.59370752933, 5.03356004307, 2.8103164823, 1.45532014797, 34.0168835885, 13.8086915179, 5.265646711, 0.568696609595, 0, 8.65582341118, 1, 0, 0, 397, 3655, 947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.49, 0.8, CFv2, DevGraph16NPV1, 1, 3.95588235294, 42, 68, 0, 2.62583777843, 0.727080473457, 2.78253221315, 65.2183983704, 17.1971052511, 0.756052286332, 0.991022996781, 0.178505198071, 0.983634370413, 15.6697724291, 4.2089819204, 3.90713851904, 0, 0.178916386001, 4.33871221984, 1, 0, 0, 400, 3627, 972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
17.46, 0.8, CFv4, DevGraph16NPV1, 1, 3.95588235294, 42, 68, 0.593343806462, 0.278159229027, 0.197113244481, 45.70323677, 1.65257685254, 0, 0.908023298158, 24.5720660944, 105.243529169, 0.513653816731, 0, 0.803387774103, 58.9862444548, 0.083747580788, 37.6475474073, 2.20008522121, 1, 0, 0, 855, 3512, 632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.5, 0.8, CFv4, DevGraph16NPV1, 1, 3.95588235294, 42, 68, 0.595928049766, 0.200346348737, 1.6900958236, 0, 0.23677443427, 0, 0.0932679527233, 3.67093421672, 11.0270632227, 0.0856954860214, 2.30148860363, 1.28335055767, 1.57099851786, 0.457504637657, 38.1688761345, 10.6076854371, 1, 0, 0, 847, 3482, 670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
12.89, 0.8, CFv4, DevGraph16NPV1, 1, 3.95588235294, 42, 68, 0.433287319338, 39.2722334806, 0.0517876242901, 0.0583738919644, 0.987209959502, 26.5345874393, 45.4368524518, 78.4316127694, 1.54383414888, 0.136481746529, 6.58825699044, 1.0139666534, 0.0753580205008, 1.74974646805, 2.00761964237, 1.8471826646, 1, 0, 0, 862, 3528, 609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
487.96, 0.8, ICSMA, DevGraph16NPV2, 1, 3.53333333333, 56, 45, 946.62209027, 1198.72664167, 0, 789.864599456, 707.456793315, 1072.04347456, 0.179129049639, 1371.26246149, 259.662499489, 272.878512232, 561.451495189, 338.345767332, 0, 286.761918129, 0.798452164903, 1.2937257426, 234, 1134, 1676, 1110, 542, 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
692.42, 0.8, ICSMA, DevGraph16NPV2, 1, 3.53333333333, 56, 45, 2.41481584202, 1031.86146688, 175.902304755, 791.592395542, 779.671002988, 1080.30187228, 872.399960182, 1373.74333926, 243.955154207, 260.616905338, 535.280117355, 1.141392698, 0, 250.951118217, 2049.59577852, 1629.36015921, 796, 2580, 1140, 484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
